Product ID,ProductName, Merchant ID, Cluster ID, Cluster Label, Category ID,Category,Price,StockQuantity,Description,Rating,OrderID,CustomerID,OrderStatus,ReturnEligible,ShippingDate
44435,built under larder fridge,347.0,46246.0,Fridgemaster MBUL60133 Integrated,2623,Fridges,50.0,384.0,"A compact appliance designed to be stored within a larder fridge, providing efficient cooling for specific food items.",5.0,3018.0,1102.0,Shipped,False,2024-10-20 12:24:37.765490
44439,fridgemaster mbul60133 59cm wide integrated under counter fridge white,6.0,46246.0,Fridgemaster MBUL60133 Integrated,2623,Fridges,129.99,118.0,"A compact, integrated refrigerator featuring a 59cm wide design ideal for under-counter installation, manufactured by Frigidaire.",3.1,1841.0,397.0,Delivered,True,2024-10-14 12:24:37.765490
44483,zanussi zba15021sv integrated fridge,130.0,46255.0,Zanussi ZBA15021SV Integrated,2623,Fridges,699.99,71.0,"The Zanussi ZBA15021SV integrated fridge features advanced technology for efficient cooling and food preservation, with sleek design to seamlessly integrate into any kitchen.",4.7,1182.0,193.0,Pending,False,2024-10-05 12:24:37.765490
44486,zanussi zba15021sv in column larder fridge sliding rail 88cm height,6.0,46255.0,Zanussi ZBA15021SV Integrated,2623,Fridges,0.0,193.0,"A sliding rail accessory for the Zanussi ZBA15021SV column larder fridge, allowing for easy storage of tall items up to 88cm in height.",2.9,1814.0,688.0,Delivered,False,2024-10-07 12:24:37.765490
44510,liebherr kbef 4310 freestanding fridge comfort,294.0,46259.0,Liebherr KBef 4310 Comfort BioFresh Silver,2623,Fridges,1799.99,357.0,"The Liebherr Kbef 4310 Freestanding Fridge Comfort features advanced temperature control and humidity management for optimal food storage, providing a comfortable and hygienic cooking environment.",3.0,3346.0,103.0,Delivered,False,2024-10-02 12:24:37.765490
44518,gorenje stand k hlschrank rechts baby blue orb153bl,298.0,46260.0,Gorenje ORB153BL Blue,2623,Fridges,149.99,432.0,"A compact, right-hinged, bottom-freezer refrigerator with a baby blue finish in the Orb153BL design.",2.6,2222.0,725.0,Pending,False,2024-10-05 12:24:37.765490
44567,beko lp1671dw 60cm wide freestanding fridge white,3.0,46270.0,Beko LP1671DW White,2623,Fridges,599.99,324.0,"This 60cm wide freestanding fridge features advanced cooling technology and ample storage space, making it ideal for small to medium-sized kitchens.",2.4,2866.0,2173.0,Shipped,False,2024-10-22 12:24:37.765490
44579,lec l5511w 55cm under counter fridge,293.0,46271.0,Lec L5511W White,2623,Fridges,199.99,151.0,"A compact, under-counter refrigerator with a capacity of approximately 155 liters, ideal for small kitchens and perfect for storing beverages at the desired temperature.",4.8,2753.0,1174.0,Shipped,False,2024-10-07 12:24:37.765490
44580,lec undercounter fridge white l5511w class a,289.0,46271.0,Lec L5511W White,2623,Fridges,149.99,163.0,"A compact, all-in-one appliance that combines a refrigerator and freezer in an sleek under-counter design, ideal for small kitchens or hidden areas.",2.1,2831.0,605.0,Pending,False,2024-10-18 12:24:37.765490
44600,liebherr einbau k hlschrank comfort mit biocool ik 1620,298.0,46275.0,Liebherr IK 1620 Comfort Integrated,2623,Fridges,999.99,182.0,The Liebherr Einbau K HLSchrank Comfort with Biocool IK 1620 features a modern design and advanced cooling technology to provide optimal storage and preservation of food.,4.9,3113.0,336.0,Delivered,True,2024-10-19 12:24:37.765490
44604,miele k28202dedt/clst 60cm wide freestanding fridge clean steel,6.0,46276.0,Miele K 28202 D edt/cs Stainless Steel,2623,Fridges,1200.0,130.0,"This Miele K28202DEDT/CLST 60cm wide freestanding fridge features a sleek, clean steel design and provides efficient cooling for optimal food storage.",3.9,2051.0,700.0,Shipped,False,2024-10-19 12:24:37.765490
44605,miele k28202dclst/k28202dclst,98.0,46276.0,Miele K 28202 D edt/cs Stainless Steel,2623,Fridges,999.99,450.0,"The Miele K28202DCLST/K28202DCLST is a high-efficiency, induction-ready dishwasher featuring advanced moisture-sensing technology and QuietPerfect operation for enhanced cleaning performance.",4.5,1134.0,1162.0,Delivered,False,2024-10-14 12:24:37.765490
44646,siemens ki22lvs30g built in fridge,308.0,46285.0,Siemens KI22LVS30G Integrated,2623,Fridges,800.0,79.0,This is a built-in refrigerator featuring advanced cooling technology and ample storage space.,2.7,2351.0,273.0,Delivered,True,2024-10-15 12:24:37.765490
44661,liebherr k 2814 freestanding fridge comfort,294.0,46288.0,Liebherr K 2814 Comfort White,2623,Fridges,1000.0,296.0,"This Liebherr K 2814 freestanding fridge features advanced temperature control and humidity management for optimal food storage, ensuring consistent freshness and quality.",4.7,3126.0,508.0,Delivered,True,2024-10-09 12:24:37.765490
44675,346litre larder fridge class a auto defrost white,123.0,46291.0,Bosch KSV36VW30G White,2623,Fridges,346.0,108.0,"A 346litre larder fridge with Class A energy rating, auto-defrosting technology and a white finish.",3.3,1635.0,2089.0,Cancelled,False,2024-10-04 12:24:37.765490
44677,smeg fab10hrne mini fridge black,7.0,46292.0,Smeg FAB10HRNE Black,2623,Fridges,129.99,124.0,"The Smeg Fab10HRNE Mini Fridge is a sleek and compact, black refrigeration unit designed for indoor use, featuring 10 liters of storage capacity.",3.7,1799.0,2150.0,Shipped,False,2024-10-10 12:24:37.765490
44767,gorenje 60cm retro frost free fridge freezer orb153bl,305.0,46308.0,Gorenje ORB153BL-L Blue,2623,Fridges,699.99,60.0,"This Gorenje Orb153BL model features a compact and modern design with retro-style aesthetics, while maintaining advanced frost-free technology for efficient storage and preservation of food.",3.5,2752.0,1210.0,Shipped,False,2024-10-29 12:24:37.765490
44774,russell hobbs white 17l counter top mini fridge rhclrf17,19.0,46309.0,Russell Hobbs RHCLRF17 White,2623,Fridges,29.99,213.0,"This Russell Hobbs White 17L Counter Top Mini Fridge features compact storage and cooling solutions, ideal for small kitchens or offices.",3.1,2068.0,1370.0,Cancelled,False,2024-10-21 12:24:37.765490
44780,zanussi zrg11600wa 50cm wide freestanding fridge white,3.0,46311.0,Zanussi ZRG11600WA White,2623,Fridges,599.99,356.0,"This 50cm wide freestanding fridge features a spacious interior and sleek white design, ideal for storing food and drinks in a modern kitchen.",2.5,2883.0,972.0,Delivered,True,2024-10-04 12:24:37.765490
44832,gorenje riu6f091awuk integrated undercounter fridge a energy rating 60cm wide,3.0,46321.0,Gorenje RIU6F091AWUK Integrated,2623,Fridges,599.99,249.0,"This is an Energy Rated, Integrated Undercounter Fridge with a Width of 60cm, ideal for compact kitchen spaces.",2.0,2029.0,1284.0,Cancelled,False,2024-10-23 12:24:37.765490
44889,liebherr uik1610 built under larder fridge,293.0,46332.0,Liebherr UIK1610 Integrated,2623,Fridges,1000.0,84.0,"A Liebherr UIK1610 integrated refrigerator features advanced cooling technology and ample storage capacity, ideal for commercial kitchens and heavy-duty use.",4.5,1729.0,288.0,Cancelled,False,2024-10-08 12:24:37.765490
44890,smeg fab10lp 55cm wide retro style left hinge freestanding fridge cream,6.0,46333.0,Smeg FAB10LP Cream,2623,Fridges,599.0,93.0,"This Smeg Fab10LP 55cm wide fridge features a retro-style design with a left hinge and is built to provide ample storage space in a compact, freestanding configuration.",4.2,2588.0,2292.0,Cancelled,False,2024-10-22 12:24:37.765490
44908,beko lsg1545dw 146x55cm 252 litre freestanding fridge with water dispenser white,6.0,46336.0,Beko LSG1545DW White,2623,Fridges,599.99,294.0,"A 2.45 cuft, 25.2 cu. ft. refrigerated compartment and a 0.15 cu. ft. freezer section are available in this freestanding refrigerator, which also features an ice dispenser",4.0,1650.0,1616.0,Pending,False,2024-10-21 12:24:37.765490
44916,liebherr tp1724 white under counter freestanding fridge,293.0,46337.0,Liebherr TP 1724 White,2623,Fridges,1999.0,457.0,"The Liebherr TP1724 is a sleek, white, and compact freestanding refrigerator designed to seamlessly integrate into any kitchen, featuring advanced temperature control and energy efficiency.",3.3,3362.0,425.0,Cancelled,False,2024-10-04 12:24:37.765490
44930,smeg uk35px4 60cm larder fridge stainless steel,301.0,46340.0,Smeg UK35PX4 Stainless Steel,2623,Fridges,299.95,366.0,"This Smeg UK35PX4 60cm Larder Fridge features a sleek stainless steel design, perfect for keeping drinks and snacks chilled.",3.6,1130.0,261.0,Pending,False,2024-10-22 12:24:37.765490
44933,hisense tall fridge with ice box in silver rr220d4ad2,125.0,46341.0,Hisense RR220D4AD2 Silver,2623,Fridges,599.99,282.0,"This Hisense tall fridge with ice box in silver RR220D4AD2 features advanced temperature control and ample storage space, ideal for large families or households requiring multiple compartments.",4.9,1654.0,1368.0,Pending,False,2024-10-08 12:24:37.765490
44942,liebherr k3710 60cm freestanding larder fridge with biocool,137.0,46342.0,Liebherr K 3710 White,2623,Fridges,999.99,428.0,"A compact and energy-efficient 60cm freestanding larder fridge with advanced Biocool technology for optimal storage and preservation of food, featuring a robust design and reliable cooling system.",4.7,3015.0,2075.0,Shipped,False,2024-10-17 12:24:37.765490
44943,zanussi free standing larder fridge in white,31.0,46343.0,Zanussi ZRA40113WV White,2623,Fridges,299.99,392.0,"This is a free-standing refrigerator designed to provide storage for food and drinks, with a sleek white finish that complements any kitchen decor.",2.3,1459.0,616.0,Pending,False,2024-10-15 12:24:37.765490
45002,liebherr 60cm under counter larder fridge in white t1810,125.0,46356.0,Liebherr T 1810 Comfort White,2623,Fridges,299.99,405.0,"This Liebherr T1810 60cm under counter larder fridge features a sleek and compact design, providing ample storage space for food, drinks, and condiments while keeping them chilled and organized.",4.0,3176.0,2173.0,Shipped,False,2024-10-01 12:24:37.765490
45018,gorenje orb153rd,119.0,46360.0,Gorenje ORB153RD Red,2623,Fridges,123.99,60.0,"This is a high-end wall-mounted range hood with advanced air filtration and sleek, modern design.",2.1,3432.0,1514.0,Delivered,True,2024-10-16 12:24:37.765490
45037,siemens iq 300 free standing larder fridge in white,31.0,46363.0,Siemens KS36VVW30G White,2623,Fridges,899.99,29.0,"A compact, freestanding refrigerator with a capacity for storing food and beverages at controlled temperatures, ideal for small kitchens or pantries.",2.7,1854.0,1845.0,Pending,False,2024-10-02 12:24:37.765490
45048,amica fm0613 fridge freestanding table top compact 40 litre white,295.0,46365.0,Amica FM061.3 White,2623,Fridges,99.99,405.0,"A compact, freestanding fridge with a 40-litre capacity, ideal for small kitchens or spaces, featuring a sleek and modern design.",2.2,2291.0,2214.0,Cancelled,False,2024-10-13 12:24:37.765490
45055,smeg fab28qp1 60cm 50s retro style right hand hinged fridge with icebox cream,1.0,46367.0,Smeg FAB28QP1 Cream,2623,Fridges,599.0,497.0,"This product features a 60cm wide, 50s retro-style refrigerator with an integrated icebox and a right-hand hinged door, ideal for adding a touch of vintage charm to any kitchen.",2.1,1652.0,1113.0,Delivered,True,2024-10-04 12:24:37.765490
45057,smeg fab10hrr 55cm wide retro style right hinge freestanding fridge red,6.0,46368.0,Smeg FAB10HRR Red,2623,Fridges,1200.0,273.0,"This Smeg Fab10HRR 55cm wide retro-style fridge features a distinctive red colour and a right-hinge design, making it a stylish addition to any kitchen.",3.8,2817.0,1837.0,Delivered,True,2024-10-13 12:24:37.765490
45061,smeg fab10hrr 50s style red home bar fridge,293.0,46368.0,Smeg FAB10HRR Red,2623,Fridges,1299.0,69.0,"A retro-style, compact refrigerator with a 50s flair, perfect for adding a touch of nostalgia to any home bar, featuring sleek red tones and a unique design.",4.0,1863.0,113.0,Delivered,False,2024-10-21 12:24:37.765490
45078,hisense tall fridge with ice box in red rr220d4ar2,125.0,46372.0,Hisense RR220D4AR2 Red,2623,Fridges,999.99,265.0,"This Hisense Tall Fridge with Ice Box is a high-capacity appliance featuring a sleek, red RR220D4AR2 design and advanced cooling system for optimal storage and preservation of food.",2.3,2734.0,637.0,Pending,False,2024-10-16 12:24:37.765490
45094,hotpoint sh61qw fridge larder 60cm 321l a rated white,131.0,46375.0,Hotpoint SH61QW White,2623,Fridges,321.0,331.0,"This Hotpoint Sh61QW Fridge Larder is a 60cm tall, 321L capacity appliance rated A+, designed to provide efficient cooling for your home.",3.6,3220.0,170.0,Shipped,False,2024-10-09 12:24:37.765490
45113,smeg fab5luj2 40cm 50s style union jack small left hand hinged minibar,6.0,46380.0,Smeg FAB5LUJ2 Retro,2623,Fridges,199.95,333.0,"This is a compact, left-hand hinged minibar with a classic 1950s design, adorned with a Union Jack pattern.",4.1,2402.0,1512.0,Shipped,False,2024-10-17 12:24:37.765490
45122,smeg fab5ruj2 40cm 50s style right hand hinged minibar union jack,6.0,46382.0,Smeg FAB5RUJ2 Retro,2623,Fridges,199.99,151.0,"A compact, 40cm right-hand hinged, Union Jack themed, retro-style minibar for added nostalgic charm.",2.2,2612.0,1560.0,Pending,False,2024-10-19 12:24:37.765490
45135,fisher paykel rb90s64mkiw2 cooldrawer multi temperature refrigerator,294.0,46385.0,Fisher & Paykel RB90S64MKIW2 Integrated,2623,Fridges,999.99,90.0,"The Fisher Paykel RB90S64MKIW2 Cooldrawer is a dual-compressor, multi-temperature refrigerator capable of storing both frozen and refrigerated foods simultaneously.",2.1,1353.0,553.0,Delivered,False,2024-10-21 12:24:37.765490
45148,amica bc2763 177x54cm 298l in column integrated fridge,3.0,46387.0,Amica BC276.3 Integrated,2623,Fridges,899.99,211.0,"This Amica BC2763 177x54cm 298L column integrated fridge features a compact design and ample storage capacity, making it ideal for small kitchens or apartments.",4.0,1963.0,880.0,Pending,False,2024-10-04 12:24:37.765490
45172,indesit tlaa10si fridge 55cm larder 4.49cf a rated silver,131.0,46394.0,Indesit TLAA 10 SI Silver,2623,Fridges,4.49,261.0,"This Indesit TLA A10 SII fridge features a spacious 55cm larder compartment and is rated for 4.49 cubic feet, with a sleek Silver finish.",2.2,1550.0,64.0,Pending,False,2024-10-27 12:24:37.765490
45204,russell hobbs rhttlf1b 47cm wide compact table top fridge black,6.0,46402.0,Russell Hobbs RHTTLF1B Black,2623,Fridges,29.99,190.0,"This Russell Hobbs refrigerator is a 47cm wide, compact, and versatile table top fridge that features sleek design and a durable finish, ideal for small kitchens or outdoor use.",3.4,1441.0,750.0,Shipped,False,2024-10-12 12:24:37.765490
45206,swan sr11035bln freestanding retro under counter fridge freezer a rated 90 litre blue,17.0,46403.0,Swan SR11035BLN Blue,2623,Fridges,69.99,1.0,"This 90-litre, freestanding retro-style fridge freezer is a compact and energy-efficient appliance, ideal for small kitchens.",3.2,2885.0,549.0,Shipped,False,2024-10-02 12:24:37.765490
45249,smeg fab5rrd red retro mini bar fridge right hand hinge red,301.0,46415.0,Smeg FAB5RRD Red,2623,Fridges,999.95,305.0,"A compact, right-hand hinged, red Smeg Fab 5RRD Retro Mini Bar Fridge with a classic design and durable construction.",3.7,1755.0,2383.0,Delivered,False,2024-10-09 12:24:37.765490
45254,smeg fab5lrd red retro mini bar fridge left hand hinge red,301.0,46416.0,Smeg FAB5LRD Red,2623,Fridges,299.95,83.0,"A compact, red Smeg Fab5LRD mini bar fridge features a distinctive retro design and reversible left-hand hinge.",4.4,1859.0,340.0,Delivered,False,2024-10-18 12:24:37.765490
45255,smeg fridges and freezers minibar fab5lrd 220 240 v,314.0,46416.0,Smeg FAB5LRD Red,2623,Fridges,999.99,178.0,"The Smeg Fridges and Freezers Minibar, available in 220-240V, features sleek design and advanced cooling technology for efficient food storage and beverage chilling.",4.1,2467.0,277.0,Pending,False,2024-10-22 12:24:37.765490
45326,smeg fridges and freezers happy bar fab10hlp 220 240 v,314.0,46434.0,Smeg FAB10HLP Cream,2623,Fridges,999.99,213.0,"The Smeg FRD03BFPUS 220V and 240V Happy Bar Fab10HLP series of refrigerators and freezers feature sleek designs, advanced cooling systems, and modern finishes, perfect for upgrading any kitchen with a touch of Italian style and sophistication.",3.0,2976.0,265.0,Cancelled,False,2024-10-11 12:24:37.765490
45336,liebherr fridge 50cm under counter with ice box,315.0,46437.0,Liebherr T1404 White,2623,Fridges,999.99,59.0,"This Liebherr 50cm under counter fridge features an integrated ice box, perfect for keeping beverages chilled in a compact kitchen design.",4.2,3230.0,26.0,Delivered,False,2024-10-13 12:24:37.765490
45345,smeg fab28yve1 60cm wide retro style left hinge freestanding fridge lime green,15.0,46440.0,Smeg FAB28YVE1 Green,2623,Fridges,199.95,43.0,"This Smeg Fab28YVE1 is a 60cm wide, freestanding refrigerator with a retro-style design and a vibrant lime green finish.",4.2,3332.0,2235.0,Pending,False,2024-10-08 12:24:37.765490
45348,smeg fab28yve1 50s style lime green fridge,293.0,46440.0,Smeg FAB28YVE1 Green,2623,Fridges,50.0,427.0,"This appliance features a retro-inspired design with a vibrant lime green finish, making it a stylish addition to any 1950s-themed kitchen.",4.5,2619.0,511.0,Pending,False,2024-09-30 12:24:37.765490
45359,white knight l240h 55cm wide freestanding fridge white,6.0,46443.0,White Knight L240H White,2623,Fridges,599.99,446.0,"A 55cm wide, 240L capacity freestanding refrigerator with a sleek white finish, ideal for compact kitchens or small households.",3.3,1931.0,2176.0,Cancelled,False,2024-10-24 12:24:37.765490
45367,smeg fab28qb1 white refrigerator,346.0,46445.0,Smeg FAB28QB1 White,2623,Fridges,1200.0,234.0,This Smeg Fab28QB1 White Refrigerator features advanced temperature control and spacious storage compartments to optimize food preservation and organization.,2.1,3077.0,22.0,Cancelled,False,2024-10-05 12:24:37.765490
45378,swan sr11030cn 55cm retro larder fridge cream,82.0,46448.0,Swan SR11030CN Cream,2623,Fridges,99.99,225.0,"This appliance is a compact, retro-style larder fridge with a 55cm capacity, designed to keep food and drinks cool in small spaces.",2.1,1074.0,2183.0,Pending,False,2024-10-10 12:24:37.765490
45397,smeg fab5rpb retro mini bar fridge right hand hinge pastel blue,301.0,46453.0,Smeg FAB5RPB Blue,2623,Fridges,299.95,415.0,"A compact, right-handed hinged door for Smeg Fab5RPB Retro Mini Bar Fridge in Pastel Blue color.",4.1,2977.0,1262.0,Shipped,False,2024-10-21 12:24:37.765490
45413,iceking rl111ap2 48cm wide undercounter larder fridge,152.0,46457.0,Iceking RL111AP2 White,2623,Fridges,200.0,283.0,"A compact, wide undercounter refrigerator ideal for small kitchen spaces, offering refrigerated storage for food and beverages.",3.4,1398.0,193.0,Shipped,False,2024-09-30 12:24:37.765490
45427,smeg fab5rwh 40cm white small 50 s style right hand hinged minibar,6.0,46461.0,Smeg FAB5RWH White,2623,Fridges,50.0,50.0,"A compact, right-hand hinged, 50L capacity mini bar designed to provide a convenient storage solution for beverages and mixers in small kitchens.",3.6,3174.0,1043.0,Cancelled,False,2024-10-03 12:24:37.765490
45437,smeg fab5lbl black retro mini bar fridge left hand hinge black,301.0,46464.0,Smeg FAB5LBL Black,2623,Fridges,299.95,18.0,"A sleek, compact black mini bar fridge with a retro design featuring a left-hand hinge, perfect for adding a touch of nostalgic style to any room.",4.0,2478.0,587.0,Delivered,False,2024-09-29 12:24:37.765490
45457,caple rbl4 integrated built under larder fridge,301.0,46470.0,Caple RBL4 Integrated,2623,Fridges,999.99,282.0,"The Caple RBL4 is an integrated, built-under larder fridge designed to provide additional storage and convenience in compact kitchen spaces.",3.2,3277.0,640.0,Pending,False,2024-10-24 12:24:37.765490
45475,de dietrich drs1332j fridge,293.0,46475.0,De Dietrich DRS1332J Integrated,2623,Fridges,999.99,47.0,The De Dietrich DRS1332J fridge features advanced insulation and intelligent temperature control for optimal energy efficiency and precise food preservation.,2.0,1620.0,95.0,Delivered,True,2024-10-04 12:24:37.765490
45490,liebherr iks1610 larder fridge comfort built in 154 litre a energy,295.0,46480.0,Liebherr IKS1610 Integrated,2623,Fridges,599.0,345.0,"The Liebherr IKS1610 Larder Fridge is a high-capacity, energy-efficient comfort built-in refrigeration unit featuring a 154L storage space.",2.7,1399.0,1190.0,Cancelled,False,2024-10-04 12:24:37.765490
45512,siemens ks36vvi30g gs36nvi30g larder fridge and frost free freezer pack stainless steel,301.0,46486.0,Siemens KS36VVI30G Stainless Steel,2623,Fridges,999.99,94.0,"A high-capacity, stainless steel refrigerator and freezer combination featuring a frost-free technology for efficient storage and maintenance.",2.1,2444.0,970.0,Delivered,True,2024-10-19 12:24:37.765490
45516,smeg fab28qcs1 50s style colour stripe fridge,293.0,46487.0,Smeg FAB28QCS1 Retro,2623,Fridges,899.0,442.0,"This Smeg Fab28QCS1 features a stylish 50s-inspired colour stripe design, perfect for adding retro flair to your kitchen.",3.6,2935.0,577.0,Pending,False,2024-10-10 12:24:37.765490
45518,smeg fab28qg1 50 s retro style tall fridge,313.0,46488.0,Smeg FAB28QG1 Yellow,2623,Fridges,2000.0,322.0,"This retro-style fridge features a sleek, stainless steel design with a single door and spacious storage compartments, perfect for adding a touch of nostalgia to any kitchen.",4.6,2360.0,1545.0,Cancelled,False,2024-09-30 12:24:37.765490
45530,smeg fab28yo1 50s style orange fridge,293.0,46491.0,Smeg FAB28YO1 Orange,2623,Fridges,299.95,483.0,"This Smeg Fab28Yo1 refrigerator features a nostalgic 50s-style design with a vibrant orange hue, while maintaining a sleek and modern functionality.",5.0,2845.0,270.0,Cancelled,False,2024-10-19 12:24:37.765490
45534,liebherr ik1620 fridges,294.0,46493.0,Liebherr UIK1620,2623,Fridges,999.99,422.0,The Liebherr IK1620 fridges feature advanced cooling technology and sleek designs for optimal kitchen storage and organization.,3.1,3227.0,1711.0,Delivered,True,2024-10-07 12:24:37.765490
45543,miele k12020s 60cm 160ltr undercounter larder fridge in white,152.0,46495.0,Miele K12020S White,2623,Fridges,599.0,490.0,"A compact, 160-liter undercounter refrigerator ideal for small kitchens or limited space, featuring sleek design and white finish.",4.6,1564.0,2024.0,Shipped,False,2024-10-07 12:24:37.765490
45544,miele k12020s,323.0,46495.0,Miele K12020S White,2623,Fridges,1500.0,125.0,The Miele K12020S is a compact and energy-efficient dishwasher featuring advanced hygiene and quiet operation capabilities.,3.1,1043.0,1030.0,Cancelled,False,2024-10-28 12:24:37.765490
45551,iceking rk113ap2 48cm wide undercounter fridge with 3 icebox,152.0,46497.0,Ice King RK113AP2 White,2623,Fridges,249.99,467.0,This 48cm wide under-counter fridge features three separate iceboxes for convenient storage and chilling requirements.,5.0,1945.0,1586.0,Shipped,False,2024-10-13 12:24:37.765490
45557,hotpoint ctl55k 85x55cm 133l freestanding under counter fridge black,6.0,46499.0,Hotpoint CTL55K Black,2623,Fridges,399.99,248.0,"A compact, 85x55cm freestanding refrigerator with a 133L capacity, ideal for small kitchens and under-counter installations, finished in sleek black",3.6,3084.0,1451.0,Pending,False,2024-10-10 12:24:37.765490
45573,russell hobbs rhttf67 mini fridge white,22.0,46504.0,Russell Hobbs RHTTF67W White,2623,Fridges,120.0,159.0,"A compact, energy-efficient mini fridge with adjustable temperature control, ideal for small kitchens or offices.",4.3,1046.0,1223.0,Shipped,False,2024-10-18 12:24:37.765490
45608,liebherr kbpgb 4354 premium biofresh,119.0,46516.0,Liebherr KBPgb 4354 Premium BioFresh Silver,2623,Fridges,999.99,70.0,"The Liebherr KBPGB 4354 Premium BioFresh is a high-capacity, fully automatic fruit and vegetable storage unit that utilizes advanced carbon dioxide technology to maintain optimal freshness and shelf life for various types of produce.",3.4,1908.0,680.0,Delivered,True,2024-10-11 12:24:37.765490
45640,miele k35472id 140cm integrated in column larder fridge,301.0,46526.0,Miele K35472 iD Integrated,2623,Fridges,800.0,270.0,"A compact, 140cm integrated appliance that optimizes kitchen storage and maintains precise temperature control for high-quality food preservation.",4.7,2287.0,1687.0,Pending,False,2024-10-26 12:24:37.765490
45642,miele k 35472 id integrated refrigerator with flexi light white,293.0,46526.0,Miele K35472 iD Integrated,2623,Fridges,5999.0,2.0,"The Miele K 35472 ID Integrated Refrigerator features FlexiLight technology, which allows for energy-efficient and flexible lighting options, perfect for modern kitchens.",2.6,1583.0,2449.0,Cancelled,False,2024-10-25 12:24:37.765490
45643,frigidaire frlf55w larder 55cm wide,161.0,46527.0,Frigidaire FRLF55W White,2623,Fridges,999.99,179.0,"The Frigidaire Larder is a refrigerated storage unit, approximately 55cm wide, designed to keep perishable items cool and fresh.",3.7,1376.0,1559.0,Pending,False,2024-10-22 12:24:37.765490
45655,siemens ki21rvf30 eek a skala a bis d ki21rvf30,297.0,46531.0,Siemens KI21RVF30 Integrated,2623,Fridges,0.0,243.0,"The SIEMS Ki21RVF30 is a high-quality, precision thermometer featuring accurate temperature readings and durable construction.",3.4,1706.0,1419.0,Cancelled,False,2024-10-26 12:24:37.765490
45667,statesman bu60lf4,330.0,46534.0,Statesman BU60LF4 Integrated,2623,Fridges,0.0,147.0,"This tool generates a random two-sentence technical description, but it is not applicable to the statesman bu60lf4.",3.2,2847.0,317.0,Cancelled,False,2024-10-29 12:24:37.765490
45680,bosch kil42af30,119.0,46538.0,Bosch KIL42AF30 Integrated,2623,Fridges,0.0,444.0,The Bosch Kil 42AF30 is a 42-inch gas range with a stainless steel exterior and a six-burner cooktop featuring electronic ignition.,2.4,2519.0,609.0,Shipped,False,2024-10-10 12:24:37.765490
45686,bosch kil82af30 eingebaut 287l a wei,119.0,46540.0,Bosch KIL82AF30 Integrated,2623,Fridges,10.0,130.0,"This is a high-capacity 2.8L compressor with an integrated air filter, suitable for various industrial applications.",2.2,3410.0,2236.0,Pending,False,2024-10-06 12:24:37.765490
45714,bosch kir24v60 eingebaut 221l a k hlschrank,119.0,46549.0,Bosch KIR24V60 Integrated,2623,Fridges,221.0,121.0,"The Bosch KIR24V60 A 221L top freezer features advanced temperature control and humidity management for optimal food storage, with easy-to-use electronic controls and a spacious interior capacity.",3.3,1547.0,1198.0,Shipped,False,2024-10-01 12:24:37.765490
45715,bosch kir 24v60 eek a skala a bis d kir 24v60,297.0,46549.0,Bosch KIR24V60 Integrated,2623,Fridges,20.0,486.0,"The Bosch KIR 24V/60 E3 is an electric screwdriver featuring high torque and speed, ideal for various tasks requiring precision and power.",2.3,2067.0,525.0,Shipped,False,2024-10-07 12:24:37.765490
45762,neff k8315x0gb built in fridge,308.0,46562.0,Neff K8315X0,2623,Fridges,999.99,3.0,"A compact, energy-efficient integrated refrigerator with adjustable temperature settings and advanced humidity control for optimal food storage.",3.0,2850.0,242.0,Cancelled,False,2024-10-11 12:24:37.765490
45782,russell hobbs rhttlf1ss stainless steel effect 43 litre table top fridge,17.0,46568.0,Russell Hobbs RHTTLF1SS Stainless Steel,2623,Fridges,99.99,202.0,"This compact, stainless steel-effect appliance is a convenient addition to any kitchen counter, providing a 43-litre storage capacity.",4.8,2092.0,1240.0,Shipped,False,2024-10-11 12:24:37.765490
45793,133litre larder fridge auto defrost class a graphite,123.0,46572.0,Hotpoint CTL55G Grey,2623,Fridges,133.0,493.0,A 133litre larder fridge features an auto defrost function and is constructed from high-quality Graphite Class A materials.,5.0,2833.0,1533.0,Shipped,False,2024-10-08 12:24:37.765490
45796,beko ulc532w larder,293.0,46573.0,Beko ULC532W White,2623,Fridges,149.99,414.0,"The Beko ULC532W Larder features a spacious and efficient storage solution with advanced temperature control, ideal for food preservation and organization.",4.8,1961.0,1424.0,Cancelled,False,2024-10-17 12:24:37.765490
45819,hoover hfoe54w undercounter fridge white,3.0,46581.0,Hoover HFOE54W White,2623,Fridges,199.99,405.0,"This is a compact, energy-efficient under-counter fridge featuring a sleek white design.",2.6,2398.0,2233.0,Cancelled,False,2024-10-28 12:24:37.765490
45832,bosch kil20v21ff,119.0,46586.0,Bosch KIL20V21FF Integrated,2623,Fridges,15.99,486.0,"The Bosch Kil20V21FF is a high-performance, brushless 20V lithium-ion cordless drill/driver featuring a compact design and long-lasting battery life.",2.5,2702.0,1616.0,Delivered,False,2024-09-30 12:24:37.765490
45863,smeg fab5ror refrigerator,324.0,46596.0,Smeg FAB5ROR Orange,2623,Fridges,999.99,284.0,The Smeg Fab5Ror refrigerator features advanced temperature control and sleek design for optimal kitchen performance.,2.2,2698.0,225.0,Cancelled,False,2024-10-03 12:24:37.765490
45895,aeg skb81811dc built in larder fridge,150.0,46607.0,AEG SKB81811DC Integrated,2623,Fridges,999.99,299.0,"The AEG SKB81811DC is a compact, self-contained appliance that stores and keeps food cool using refrigeration technology.",3.4,1546.0,2256.0,Shipped,False,2024-10-10 12:24:37.765490
